Bitmap,10,10000,1000,100,2.135
Bitmap,10,10000,1000,10,0.914
Bitmap,10,10000,1000,1,0.871
Bitmap,10,10000,1000,0,1.525
Bitmap,10,10000,100,100,2.041
Bitmap,10,10000,100,10,0.858
Bitmap,10,10000,100,1,0.814
Bitmap,10,10000,100,0,0.964
Bitmap,10,10000,10,10,0.924
Bitmap,10,10000,10,1,0.856
Bitmap,10,10000,10,0,0.600
Bitmap,10,10000,1,1,0.852
Bitmap,10,10000,1,0,0.479
Bitmap,10,10000,0,0,0.186
Bitmap,10,1000,1000,0,1.774
Bitmap,10,1000,100,100,2.020
Bitmap,10,1000,100,10,0.947
Bitmap,10,1000,100,1,0.906
Bitmap,10,1000,100,0,0.995
Bitmap,10,1000,10,10,0.969
Bitmap,10,1000,10,1,0.984
Bitmap,10,1000,10,0,0.626
Bitmap,10,1000,1,1,0.958
Bitmap,10,1000,1,0,0.512
Bitmap,10,1000,0,0,0.184
Bitmap,10,100,100,0,0.962
Bitmap,10,100,10,10,0.894
Bitmap,10,100,10,1,0.852
Bitmap,10,100,10,0,0.592
Bitmap,10,100,1,1,0.844
Bitmap,10,100,1,0,0.503
Bitmap,10,100,0,0,0.184
Bitmap,10,10,10,0,0.548
Bitmap,10,10,1,1,0.883
Bitmap,10,10,1,0,0.489
Bitmap,10,10,0,0,0.185
Bitmap,9,1,1,0,0.506
Bitmap,9,1,0,0,0.185
Bitmap,1,1000000,1000000,0,806.221
Bitmap,1,1000000,100000,100000,827.147
Bitmap,1,1000000,100000,10000,86.345
Bitmap,1,1000000,100000,1000,12.119
Bitmap,1,1000000,100000,100,4.520
Bitmap,1,1000000,100000,10,3.442
Bitmap,1,1000000,100000,1,3.381
Bitmap,1,1000000,100000,0,73.071
Bitmap,1,1000000,10000,10000,83.324
Bitmap,1,1000000,10000,1000,9.233
Bitmap,1,1000000,10000,100,1.727
Bitmap,1,1000000,10000,10,0.591
Bitmap,1,1000000,10000,1,0.529
Bitmap,1,1000000,10000,0,6.097
Bitmap,1,1000000,1000,1000,9.041
Bitmap,1,1000000,1000,100,1.548
Bitmap,1,1000000,1000,10,0.454
Bitmap,1,1000000,1000,1,0.392
Bitmap,1,1000000,1000,0,1.256
Bitmap,1,1000000,100,100,1.573
Bitmap,1,1000000,100,10,0.440
Bitmap,1,1000000,100,1,0.379
Bitmap,1,1000000,100,0,0.826
Bitmap,1,1000000,10,10,0.457
Bitmap,1,1000000,10,1,0.393
Bitmap,1,1000000,10,0,0.445
Bitmap,1,1000000,1,1,0.385
Bitmap,1,1000000,1,0,0.238
Bitmap,1,1000000,0,0,0.169
Bitmap,1,100000,100000,0,71.044
Bitmap,1,100000,10000,10000,82.931
Bitmap,1,100000,10000,1000,9.133
Bitmap,1,100000,10000,100,1.581
Bitmap,1,100000,10000,10,0.691
Bitmap,1,100000,10000,1,0.619
Bitmap,1,100000,10000,0,6.038
Bitmap,1,100000,1000,1000,9.039
Bitmap,1,100000,1000,100,1.403
Bitmap,1,100000,1000,10,0.503
Bitmap,1,100000,1000,1,0.411
Bitmap,1,100000,1000,0,1.288
Bitmap,1,100000,100,100,1.385
Bitmap,1,100000,100,10,0.482
Bitmap,1,100000,100,1,0.393
Bitmap,1,100000,100,0,0.788
Bitmap,1,100000,10,10,0.503
Bitmap,1,100000,10,1,0.416
Bitmap,1,100000,10,0,0.479
Bitmap,1,100000,1,1,0.391
Bitmap,1,100000,1,0,0.234
Bitmap,1,100000,0,0,0.170
Bitmap,1,10000,10000,0,6.216
Bitmap,1,10000,1000,1000,9.095
Bitmap,1,10000,1000,100,1.591
Bitmap,1,10000,1000,10,0.453
Bitmap,1,10000,1000,1,0.396
Bitmap,1,10000,1000,0,1.301
Bitmap,1,10000,100,100,1.585
Bitmap,1,10000,100,10,0.436
Bitmap,1,10000,100,1,0.379
Bitmap,1,10000,100,0,0.788
Bitmap,1,10000,10,10,0.458
Bitmap,1,10000,10,1,0.394
Bitmap,1,10000,10,0,0.423
Bitmap,1,10000,1,1,0.386
Bitmap,1,10000,1,0,0.226
Bitmap,1,10000,0,0,0.170
Bitmap,1,1000,1000,0,1.543
Bitmap,1,1000,100,100,1.380
Bitmap,1,1000,100,10,0.486
Bitmap,1,1000,100,1,0.403
Bitmap,1,1000,100,0,0.861
Bitmap,1,1000,10,10,0.502
Bitmap,1,1000,10,1,0.436
Bitmap,1,1000,10,0,0.444
Bitmap,1,1000,1,1,0.401
Bitmap,1,1000,1,0,0.260
Bitmap,1,1000,0,0,0.170
Bitmap,1,100,100,0,0.825
Bitmap,1,100,10,10,0.497
Bitmap,1,100,10,1,0.395
Bitmap,1,100,10,0,0.421
Bitmap,1,100,1,1,0.381
Bitmap,1,100,1,0,0.235
Bitmap,1,100,0,0,0.169
Bitmap,1,10,10,0,0.452
Bitmap,1,10,1,1,0.400
Bitmap,1,10,1,0,0.235
Bitmap,1,10,0,0,0.169
Bitmap,1,1,1,0,0.246
Bitmap,1,1,0,0,0.170
Vector,1000000,10,10,0,2.111
Vector,1000000,10,1,1,2238.315
Vector,1000000,10,1,0,2.779
Vector,1000000,10,0,0,0.735
Vector,26,1,1,0,0.645
Vector,26,1,0,0,0.243
Vector,100000,100,100,0,1.850
Vector,100000,100,10,10,1.701
Vector,100000,100,10,1,1.718
Vector,100000,100,10,0,1.772
Vector,100000,100,1,1,226.586
Vector,100000,100,1,0,2.337
Vector,100000,100,0,0,0.620
Vector,100000,10,10,0,1.785
Vector,100000,10,1,1,223.137
Vector,100000,10,1,0,2.298
Vector,100000,10,0,0,0.620
Vector,26,1,1,0,0.656
Vector,26,1,0,0,0.250
Vector,10000,1000,1000,0,1.742
Vector,10000,1000,100,100,1.299
Vector,10000,1000,100,10,1.292
Vector,10000,1000,100,1,1.290
Vector,10000,1000,100,0,1.552
Vector,10000,1000,10,10,1.378
Vector,10000,1000,10,1,1.379
Vector,10000,1000,10,0,1.529
Vector,10000,1000,1,1,25.679
Vector,10000,1000,1,0,1.805
Vector,10000,1000,0,0,0.522
Vector,10000,100,100,0,1.548
Vector,10000,100,10,10,1.363
Vector,10000,100,10,1,1.378
Vector,10000,100,10,0,1.454
Vector,10000,100,1,1,24.154
Vector,10000,100,1,0,1.847
Vector,10000,100,0,0,0.524
Vector,10000,10,10,0,1.498
Vector,10000,10,1,1,24.383
Vector,10000,10,1,0,1.840
Vector,10000,10,0,0,0.529
Vector,26,1,1,0,0.657
Vector,26,1,0,0,0.242
Vector,1000,10000,10000,0,4.211
Vector,1000,10000,1000,1000,1.049
Vector,1000,10000,1000,100,1.007
Vector,1000,10000,1000,10,1.008
Vector,1000,10000,1000,1,1.012
Vector,1000,10000,1000,0,1.369
Vector,1000,10000,100,100,0.970
Vector,1000,10000,100,10,0.965
Vector,1000,10000,100,1,0.966
Vector,1000,10000,100,0,1.246
Vector,1000,10000,10,10,1.032
Vector,1000,10000,10,1,1.037
Vector,1000,10000,10,0,1.118
Vector,1000,10000,1,1,3.727
Vector,1000,10000,1,0,1.317
Vector,1000,10000,0,0,0.381
Vector,1000,1000,1000,0,1.425
Vector,1000,1000,100,100,1.005
Vector,1000,1000,100,10,1.007
Vector,1000,1000,100,1,1.006
Vector,1000,1000,100,0,1.282
Vector,1000,1000,10,10,1.080
Vector,1000,1000,10,1,1.079
Vector,1000,1000,10,0,1.213
Vector,1000,1000,1,1,3.700
Vector,1000,1000,1,0,1.405
Vector,1000,1000,0,0,0.381
Vector,1000,100,100,0,1.227
Vector,1000,100,10,10,1.016
Vector,1000,100,10,1,1.021
Vector,1000,100,10,0,1.107
Vector,1000,100,1,1,3.696
Vector,1000,100,1,0,1.271
Vector,1000,100,0,0,0.379
Vector,1000,10,10,0,1.194
Vector,1000,10,1,1,4.101
Vector,1000,10,1,0,1.411
Vector,1000,10,0,0,0.380
Vector,26,1,1,0,0.653
Vector,26,1,0,0,0.247
Vector,100,100000,100000,0,49.142
Vector,100,100000,10000,10000,2.316
Vector,100,100000,10000,1000,1.714
Vector,100,100000,10000,100,1.644
Vector,100,100000,10000,10,1.642
Vector,100,100000,10000,1,1.640
Vector,100,100000,10000,0,5.090
Vector,100,100000,1000,1000,0.803
Vector,100,100000,1000,100,0.781
Vector,100,100000,1000,10,0.782
Vector,100,100000,1000,1,0.776
Vector,100,100000,1000,0,1.158
Vector,100,100000,100,100,0.744
Vector,100,100000,100,10,0.741
Vector,100,100000,100,1,0.764
Vector,100,100000,100,0,1.080
Vector,100,100000,10,10,0.841
Vector,100,100000,10,1,0.852
Vector,100,100000,10,0,0.938
Vector,100,100000,1,1,1.136
Vector,100,100000,1,0,0.932
Vector,100,100000,0,0,0.300
Vector,100,10000,10000,0,4.098
Vector,100,10000,1000,1000,0.747
Vector,100,10000,1000,100,0.728
Vector,100,10000,1000,10,0.777
Vector,100,10000,1000,1,0.776
Vector,100,10000,1000,0,1.107
Vector,100,10000,100,100,0.689
Vector,100,10000,100,10,0.704
Vector,100,10000,100,1,0.736
Vector,100,10000,100,0,1.023
Vector,100,10000,10,10,0.736
Vector,100,10000,10,1,0.732
Vector,100,10000,10,0,0.824
Vector,100,10000,1,1,1.070
Vector,100,10000,1,0,0.834
Vector,100,10000,0,0,0.300
Vector,100,1000,1000,0,1.127
Vector,100,1000,100,100,0.685
Vector,100,1000,100,10,0.695
Vector,100,1000,100,1,0.696
Vector,100,1000,100,0,0.984
Vector,100,1000,10,10,0.739
Vector,100,1000,10,1,0.749
Vector,100,1000,10,0,0.850
Vector,100,1000,1,1,0.997
Vector,100,1000,1,0,0.872
Vector,100,1000,0,0,0.300
Vector,100,100,100,0,0.959
Vector,100,100,10,10,0.709
Vector,100,100,10,1,0.720
Vector,100,100,10,0,0.811
Vector,100,100,1,1,1.110
Vector,100,100,1,0,0.923
Vector,100,100,0,0,0.300
Vector,100,10,10,0,0.851
Vector,100,10,1,1,1.196
Vector,100,10,1,0,0.939
Vector,100,10,0,0,0.300
Vector,24,1,1,0,0.642
Vector,24,1,0,0,0.242
Vector,10,1000000,1000000,0,515.496
Vector,10,1000000,100000,100000,20.208
Vector,10,1000000,100000,10000,14.095
Vector,10,1000000,100000,1000,13.234
Vector,10,1000000,100000,100,13.261
Vector,10,1000000,100000,10,13.187
Vector,10,1000000,100000,1,13.209
Vector,10,1000000,100000,0,50.692
Vector,10,1000000,10000,10000,1.977
Vector,10,1000000,10000,1000,1.360
Vector,10,1000000,10000,100,1.338
Vector,10,1000000,10000,10,1.334
Vector,10,1000000,10000,1,1.334
Vector,10,1000000,10000,0,3.802
Vector,10,1000000,1000,1000,0.448
Vector,10,1000000,1000,100,0.419
Vector,10,1000000,1000,10,0.419
Vector,10,1000000,1000,1,0.424
Vector,10,1000000,1000,0,0.862
Vector,10,1000000,100,100,0.398
Vector,10,1000000,100,10,0.390
Vector,10,1000000,100,1,0.405
Vector,10,1000000,100,0,0.703
Vector,10,1000000,10,10,0.397
Vector,10,1000000,10,1,0.405
Vector,10,1000000,10,0,0.504
Vector,10,1000000,1,1,0.442
Vector,10,1000000,1,0,0.471
Vector,10,1000000,0,0,0.214
Vector,10,100000,100000,0,48.544
Vector,10,100000,10000,10000,1.955
Vector,10,100000,10000,1000,1.321
Vector,10,100000,10000,100,1.294
Vector,10,100000,10000,10,1.295
Vector,10,100000,10000,1,1.296
Vector,10,100000,10000,0,3.728
Vector,10,100000,1000,1000,0.431
Vector,10,100000,1000,100,0.406
Vector,10,100000,1000,10,0.413
Vector,10,100000,1000,1,0.404
Vector,10,100000,1000,0,0.799
Vector,10,100000,100,100,0.365
Vector,10,100000,100,10,0.364
Vector,10,100000,100,1,0.364
Vector,10,100000,100,0,0.675
Vector,10,100000,10,10,0.410
Vector,10,100000,10,1,0.416
Vector,10,100000,10,0,0.517
Vector,10,100000,1,1,0.440
Vector,10,100000,1,0,0.463
Vector,10,100000,0,0,0.214
Vector,10,10000,10000,0,3.866
Vector,10,10000,1000,1000,0.448
Vector,10,10000,1000,100,0.446
Vector,10,10000,1000,10,0.445
Vector,10,10000,1000,1,0.443
Vector,10,10000,1000,0,0.872
Vector,10,10000,100,100,0.403
Vector,10,10000,100,10,0.401
Vector,10,10000,100,1,0.402
Vector,10,10000,100,0,0.712
Vector,10,10000,10,10,0.422
Vector,10,10000,10,1,0.422
Vector,10,10000,10,0,0.530
Vector,10,10000,1,1,0.464
Vector,10,10000,1,0,0.488
Vector,10,10000,0,0,0.214
Vector,10,1000,1000,0,0.850
Vector,10,1000,100,100,0.410
Vector,10,1000,100,10,0.420
Vector,10,1000,100,1,0.419
Vector,10,1000,100,0,0.716
Vector,10,1000,10,10,0.438
Vector,10,1000,10,1,0.450
Vector,10,1000,10,0,0.584
Vector,10,1000,1,1,0.487
Vector,10,1000,1,0,0.524
Vector,10,1000,0,0,0.214
Vector,10,100,100,0,0.703
Vector,10,100,10,10,0.413
Vector,10,100,10,1,0.421
Vector,10,100,10,0,0.527
Vector,10,100,1,1,0.444
Vector,10,100,1,0,0.500
Vector,10,100,0,0,0.215
Vector,10,10,10,0,0.468
Vector,10,10,1,1,0.478
Vector,10,10,1,0,0.457
Vector,10,10,0,0,0.214
Vector,9,1,1,0,0.500
Vector,9,1,0,0,0.217
Vector,1,1000000,1000000,0,413.707
Vector,1,1000000,100000,100000,4.775
Vector,1,1000000,100000,10000,3.303
Vector,1,1000000,100000,1000,3.151
Vector,1,1000000,100000,100,3.131
Vector,1,1000000,100000,10,3.132
Vector,1,1000000,100000,1,3.131
Vector,1,1000000,100000,0,40.636
Vector,1,1000000,10000,10000,0.502
Vector,1,1000000,10000,1000,0.341
Vector,1,1000000,10000,100,0.331
Vector,1,1000000,10000,10,0.332
Vector,1,1000000,10000,1,0.339
Vector,1,1000000,10000,0,5.847
Vector,1,1000000,1000,1000,0.171
Vector,1,1000000,1000,100,0.154
Vector,1,1000000,1000,10,0.154
Vector,1,1000000,1000,1,0.154
Vector,1,1000000,1000,0,0.570
Vector,1,1000000,100,100,0.140
Vector,1,1000000,100,10,0.140
Vector,1,1000000,100,1,0.140
Vector,1,1000000,100,0,0.449
Vector,1,1000000,10,10,0.146
Vector,1,1000000,10,1,0.147
Vector,1,1000000,10,0,0.269
Vector,1,1000000,1,1,0.146
Vector,1,1000000,1,0,0.211
Vector,1,1000000,0,0,0.170
Vector,1,100000,100000,0,38.659
Vector,1,100000,10000,10000,0.509
Vector,1,100000,10000,1000,0.349
Vector,1,100000,10000,100,0.345
Vector,1,100000,10000,10,0.341
Vector,1,100000,10000,1,0.342
Vector,1,100000,10000,0,3.326
Vector,1,100000,1000,1000,0.167
Vector,1,100000,1000,100,0.163
Vector,1,100000,1000,10,0.165
Vector,1,100000,1000,1,0.160
Vector,1,100000,1000,0,0.594
Vector,1,100000,100,100,0.144
Vector,1,100000,100,10,0.150
Vector,1,100000,100,1,0.151
Vector,1,100000,100,0,0.450
Vector,1,100000,10,10,0.150
Vector,1,100000,10,1,0.150
Vector,1,100000,10,0,0.286
Vector,1,100000,1,1,0.160
Vector,1,100000,1,0,0.222
Vector,1,100000,0,0,0.172
Vector,1,10000,10000,0,3.132
Vector,1,10000,1000,1000,0.164
Vector,1,10000,1000,100,0.154
Vector,1,10000,1000,10,0.154
Vector,1,10000,1000,1,0.154
Vector,1,10000,1000,0,0.598
Vector,1,10000,100,100,0.140
Vector,1,10000,100,10,0.141
Vector,1,10000,100,1,0.142
Vector,1,10000,100,0,0.470
Vector,1,10000,10,10,0.148
Vector,1,10000,10,1,0.148
Vector,1,10000,10,0,0.276
Vector,1,10000,1,1,0.156
Vector,1,10000,1,0,0.216
Vector,1,10000,0,0,0.170
Vector,1,1000,1000,0,0.602
Vector,1,1000,100,100,0.148
Vector,1,1000,100,10,0.155
Vector,1,1000,100,1,0.148
Vector,1,1000,100,0,0.494
Vector,1,1000,10,10,0.155
Vector,1,1000,10,1,0.155
Vector,1,1000,10,0,0.299
Vector,1,1000,1,1,0.161
Vector,1,1000,1,0,0.230
Vector,1,1000,0,0,0.170
Vector,1,100,100,0,0.478
Vector,1,100,10,10,0.148
Vector,1,100,10,1,0.149
Vector,1,100,10,0,0.291
Vector,1,100,1,1,0.154
Vector,1,100,1,0,0.212
Vector,1,100,0,0,0.170
Vector,1,10,10,0,0.308
Vector,1,10,1,1,0.175
Vector,1,10,1,0,0.223
Vector,1,10,0,0,0.170
Vector,1,1,1,0,0.228
Vector,1,1,0,0,0.170
VectorRange,1000000,10,10,0,2.337
VectorRange,1000000,10,1,1,1337.085
VectorRange,1000000,10,1,0,2.793
VectorRange,1000000,10,0,0,0.531
VectorRange,26,1,1,0,0.681
VectorRange,26,1,0,0,0.213
VectorRange,100000,100,100,0,2.136
VectorRange,100000,100,10,10,3.576
VectorRange,100000,100,10,1,132.680
VectorRange,100000,100,10,0,1.842
VectorRange,100000,100,1,1,131.001
VectorRange,100000,100,1,0,2.201
VectorRange,100000,100,0,0,0.478
VectorRange,100000,10,10,0,1.846
VectorRange,100000,10,1,1,124.251
VectorRange,100000,10,1,0,2.210
VectorRange,100000,10,0,0,0.479
VectorRange,26,1,1,0,0.680
VectorRange,26,1,0,0,0.213
VectorRange,10000,1000,1000,0,2.477
VectorRange,10000,1000,100,100,4.336
VectorRange,10000,1000,100,10,2.756
VectorRange,10000,1000,100,1,8.359
VectorRange,10000,1000,100,0,1.834
VectorRange,10000,1000,10,10,2.867
VectorRange,10000,1000,10,1,8.435
VectorRange,10000,1000,10,0,1.521
VectorRange,10000,1000,1,1,8.919
VectorRange,10000,1000,1,0,1.777
VectorRange,10000,1000,0,0,0.429
VectorRange,10000,100,100,0,1.891
VectorRange,10000,100,10,10,2.834
VectorRange,10000,100,10,1,8.537
VectorRange,10000,100,10,0,1.507
VectorRange,10000,100,1,1,8.916
VectorRange,10000,100,1,0,1.786
VectorRange,10000,100,0,0,0.428
VectorRange,10000,10,10,0,1.585
VectorRange,10000,10,1,1,8.993
VectorRange,10000,10,1,0,1.764
VectorRange,10000,10,0,0,0.428
VectorRange,26,1,1,0,0.681
VectorRange,26,1,0,0,0.213
VectorRange,1000,10000,10000,0,7.596
VectorRange,1000,10000,1000,1000,12.360
VectorRange,1000,10000,1000,100,3.636
VectorRange,1000,10000,1000,10,2.202
VectorRange,1000,10000,1000,1,2.861
VectorRange,1000,10000,1000,0,2.089
VectorRange,1000,10000,100,100,3.555
VectorRange,1000,10000,100,10,2.133
VectorRange,1000,10000,100,1,2.801
VectorRange,1000,10000,100,0,1.507
VectorRange,1000,10000,10,10,2.201
VectorRange,1000,10000,10,1,2.861
VectorRange,1000,10000,10,0,1.201
VectorRange,1000,10000,1,1,3.095
VectorRange,1000,10000,1,0,1.310
VectorRange,1000,10000,0,0,0.286
VectorRange,1000,1000,1000,0,2.092
VectorRange,1000,1000,100,100,3.503
VectorRange,1000,1000,100,10,2.159
VectorRange,1000,1000,100,1,2.796
VectorRange,1000,1000,100,0,1.550
VectorRange,1000,1000,10,10,2.239
VectorRange,1000,1000,10,1,2.864
VectorRange,1000,1000,10,0,1.205
VectorRange,1000,1000,1,1,3.094
VectorRange,1000,1000,1,0,1.337
VectorRange,1000,1000,0,0,0.287
VectorRange,1000,100,100,0,1.520
VectorRange,1000,100,10,10,2.169
VectorRange,1000,100,10,1,2.821
VectorRange,1000,100,10,0,1.170
VectorRange,1000,100,1,1,3.076
VectorRange,1000,100,1,0,1.277
VectorRange,1000,100,0,0,0.287
VectorRange,1000,10,10,0,1.188
VectorRange,1000,10,1,1,3.077
VectorRange,1000,10,1,0,1.325
VectorRange,1000,10,0,0,0.388
VectorRange,26,1,1,0,0.716
VectorRange,26,1,0,0,0.213
VectorRange,100,100000,100000,0,82.309
VectorRange,100,100000,10000,10000,100.187
VectorRange,100,100000,10000,1000,12.766
VectorRange,100,100000,10000,100,4.006
VectorRange,100,100000,10000,10,2.619
VectorRange,100,100000,10000,1,2.630
VectorRange,100,100000,10000,0,7.993
VectorRange,100,100000,1000,1000,11.804
VectorRange,100,100000,1000,100,3.002
VectorRange,100,100000,1000,10,1.647
VectorRange,100,100000,1000,1,1.649
